text,score
chloe watched let yesterday really awesome really talented intelligent actress beautiful emo_pos,3.139922952387443
could get free solo dm give away emo_pos xoxo,2.843954171627339
thanks sharing wishing wicked weekend emo_pos,2.262095400533295
hola juan sending big hi houston tx emo_pos fan jenni family year stumble upon video,3.715118257514464
prob.nice choker btw emo_pos,2.041496237158404
seouljins emo_pos fine tbh,1.80816906123604
photoset sadomasochistsparadise wynter bottom outtake emo_pos sadomasochist paradise cuties,2.8730738494136348
make day smiling emo_pos,1.8027866246855944
fback emo_pos,1.1756413257609415
ty bby,1.4139801833518453
please enjoy clip losing shit cypher emo_pos,2.4586411455483006
next week office let go emo_pos,2.287732555267981
thank following,1.3928258137332017
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
amen thanks emo_pos,1.4349843794843178
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x32,3.0657696267790966
follow amp follow u back emo_pos,1.762644965227542
paper girl,1.398789344821028
know would lovely pic emo_pos x,2.0839248834458517
planted people allowed thing every thing p,2.1730531845399965
corner fucking dope getting addicted great job,2.5950329565020684
bby gurl emo_pos,1.5059504765158644
hey hey,1.0
still suck editing turn something special owe guy emo_pos,2.8482273807931278
visit blog thanks,1.6870859123817172
ugly daniel good ape emo_pos,2.011058094122907
happy bday saar great year ahead emo_pos,2.4311742806201644
thought might saw loved verse butterfly part bonus emo_pos,2.857972720264496
thank emo_pos ok fun enjoy day u,2.3002277160363285
well good morning,1.7228084749676134
would follow emo_pos,1.5639693126654417
busy productive day filled tear hour hour laughter today good day emo_pos,2.923797949992311
hi ticket dm emo_pos,1.8057223175233843
yummyy emo_pos eating dosa,1.8064048900743328
probably easier meet station unless particularly want show house emo_pos,3.019424327961725
huge amp warm welcome emo_pos,2.0370636469320864
achi im busy next week exam hope understand cant tweet youu bawi ako queenesther emo_pos,3.713880362539139
looking sharp emo_pos,1.4978642416239711
yes im year younger u emo_pos wonder youre huge boy,2.849701602906497
playing brain dot emo_pos braindots,2.0755643548920264
ha one picture emo_pos,1.8060000973827224
ready emo_pos poldi cimbom,1.796229927293306
thanks share emo_pos,1.4979730405099545
fback emo_pos,1.1756413257609415
follow amp follow u back emo_pos,1.762644965227542
happy birthday buddy,1.6917841367522182
thank emo_pos,1.2380590092427857
sigh bruhh call daddy one time emo_pos,2.4460862097051006
communal knowledge emo_pos,1.5059504765158644
probably gon na though,1.9914775956265602
thanks bringing attention let u know question emo_pos would amazing,2.79178391580438
many thanks happy friday everyone emo_pos,2.2938692939611256
welcome emo_pos,1.1910254511559744
bank credit department nt bad enough anz gone extreme offshoring absolutely classic emo_pos gottolovebanks,3.6006953986758847
emo_pos amp yup inshaaallah make dua u amp fr u see thru hatred amp move towards truth aameen,3.5436659163162
like coca cola love fanta dream pepsi die sprite alls sweety emo_pos neutral,3.4193833460920837
good witness emo_pos,1.4605501234810898
welcometweet hi thanks following ask follow back emo_pos via,2.7938116933381556
psygustokita good afternoon emo_pos,1.7711977874573717
dream gaming setup part finished,2.2209996174329123
definitely emo_pos,1.1670625849905654
thanks emo_pos,1.2651372398130718
make ur dm open pls question ask hehe emo_pos,2.8692245319560064
wet foot welcome carpet worry emo_pos,2.268100123360206
judgmental hypocritical narcissist emo_pos,1.8057780840440134
another jumpsuit bt denim emo_pos flipkartfashionfriday,2.278269696827329
verge owl city thanks,1.9078952379554872
also sometimes nice break seeing constant tweet one subject welcomed emo_pos,3.159635141038758
ff great day everyone emo_pos,2.086387520566379
follow amp follow u back emo_pos,1.762644965227542
hey mom hit home run emo_pos,2.2880679623510227
haha emo_pos sia,1.4897402341187354
counting emo_pos,1.1269357505587643
brilliant parent teacher interview finding wonderful thing talented girl emo_pos,3.021767984669583
thanks following u wonderful friday emo_pos ff,2.283850420170169
u started comparative religion rant well emo_pos ur student guess last benchers probably,3.319030210611993
porsche paddock budapestgp found johnyherbert rolling u weekend emo_pos porschesupercup,2.8455840561880668
waking nice weather koyal melody unexpected surprise create memory freshness make day emo_pos maxfreshmove,3.581259564764192
science student side please emo_pos,2.0584348233741085
eps catch wirh arc v emo_pos,2.060584654426423
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x31,3.0657696267790966
happy birthday nt know wolf birthday emo_pos,2.1323422641883365
thanks sharing emo_pos,1.5070591525261807
may allah fulfill one n desire ameen emo_pos,2.4678206905888604
kca votejkt48id helpinggroupdms quote tweet dm really want surprise emo_pos,2.9943932880473194
weird dp know p,1.6795717957821794
wife kid poor emo_pos,1.8132334029179848
fback emo_pos,1.1756413257609415
need life emo_pos,1.5447520891985465
follow amp follow u back emo_pos,1.762644965227542
chick emo_pos,1.1269357505587643
hi neutral want free guide use zonzofox app using link nice stay emo_pos,3.4616828911868054
thank bhaiya emo_pos,1.4460234438466997
thank brother emo_pos,1.4589166754845757
lucky dog hate emo_pos,1.817787585502589
patty emo_pos,1.1269357505587643
definitely post blog emo_pos elaborate project thing never,2.677085313851206
planning trip kuching enjoy special room rate merdeka palace hotel amp suite plusmiles card emo_pos,3.7332351225043032
glad service kinda emo_pos hahahaa,2.052619631247932
mean new nex still safe gwd,2.4000380053993067
really love love thing emo_pos,1.7988294101544375
shes nice girl trust emo_pos okok trust u lt,2.2875687126871735
cause u know ur wrong emo_pos fucking idiot,2.4719255228246437
chaerin unnie emo_pos,1.504374736591584
great viable alternative nowadays emo_pos,2.019027819124785
glad could help make sure pas comment thank lovely tweet emo_pos ip,3.311989003142888
tombow abt arrived emo_pos,1.7791614127186626
hi would like concert let know city country start working thanks emo_pos,3.3315220462618167
happy friyay happy follower emo_pos xx,2.0195575785600823
kinda smug know stuff marrickville public ten year ago emo_pos,2.999971923999839
loved since eighteen emo_pos,1.8060126479842609
perfect triangle win ball game emo_pos auvsscr ncaaseason91,2.6795514347751723
thanks sharing wishing wicked weekend emo_pos,2.262095400533295
morning emo_pos kill future start slow,2.2646348751559224
trying make ice chocolate coffee popsicle soft melt mouth emo_pos perfect hot day,3.4455984509252744
thankyouu dianna,1.414213562373095
ngga usah dipikirin elah ca nt easily say someone entp emo_pos reason,3.290747096223316
smile every day emo_pos,1.817710890796384
killin meme worthy emo_pos cool shot,2.2787320802460425
emon emo_pos,1.1269357505587643
country first sign decent outdoor rave piss day emo_pos pack,2.988476794730563
happy birthday emo_pos,1.551623205687151
glad like service happy shopping u emo_pos,2.2444359150979025
fback emo_pos,1.1756413257609415
wow finally aku bakal liat kak merry di tv first time,3.269469945723229
follow amp follow u back emo_pos,1.762644965227542
post pic outfit today hashtag gt fashionfriday emo_pos uploading later today blog join fun,3.4545850995260103
thank always wanted see angle.nelson would proud emo_pos,2.7960741370308666
lol go cheap right emo_pos,2.036700442861647
emo_pos,1.0
enjoy cute baby panda emo_pos,2.070934673722003
mymonsoonstory tea tree skin clearing lotion moisturizing skin important monsoon emo_pos,2.9477721566882007
whoop whoop emo_pos quacketyquack,1.3841429221887305
yeah thanks romantic love baby emo_pos,2.221272824387718
valencia weekend enjoy emo_pos,1.7784832084197288
sorted emo_pos thanks daaru party chaddi bros,2.439261269360081
beginning lineup emo_pos left lineup,1.674084263195518
nt know feel mean mean nt know act around emo_pos,2.4088229191516737
ha ha emo_pos guess polite,1.718148711585079
thanks much emo_pos,1.5497381181520606
sleep tx emo_pos,1.5039772166938987
looking wonderful.great body love really closely trimmed pubes emo_pos xx,3.1142621978758083
e mi tio emo_pos know must follow since sinaloa arre,2.7985603147411777
must hahaha p,1.4141029410572337
really stylish amp trendy good going kim keep emo_pos,2.785303384103958
love fabfriday emo_pos,1.4400218102434197
facetime calum weekend constantly messaging luke emo_pos,2.477295872524466
follow amp follow u back emo_pos,1.762644965227542
well thanks guy sure thing hope ok emo_pos,2.6929392058050072
info yet announce soon get filbarbarian emo_pos,2.458873373188172
beer talk say broken arm issue testicle light emo_pos,2.8571266041595913
proud night social app katerina maniataki design idea via,2.9549179555238667
ahh alright emo_pos wan na know worthwhile judging tech review better window,3.3120063474550716
found later sorry asking stupid question loving plugin far also loved bass slap ig play emo_pos,3.8883534332913214
door open everyone ticket get seat early watch support act emo_pos,3.1682973007938
fback emo_pos,1.1756413257609415
london baby emo_pos toptravelcentar ttctop lux luxurytravel beograd srbija travel,3.0292794746368035
thank wendy provide fresh water area provide drainage service amy emo_pos,2.841375813208694
homebound hahahays,1.414213562373095
welcome,1.0
yeeah,1.0
moar kittehs incoming,1.7320508075688772
looking forward meeting tower today emo_pos,2.2637654036312926
yippee hope little one enjoy scrummy recipe emo_pos,2.6421687196956927
ur bio moved mcpe gt vainglory emo_pos u,2.4742064121552003
one day wish emo_pos,1.8120553650761937
thanks emo_pos,1.2651372398130718
awesome driver lilydale f give man raise emo_pos magicalmysterytour,2.6636713372010736
chek rule join chek weebly,1.8592432677846988
good luck london weekend super result great support donetsk emo_pos neutral neutral,3.0543601697084224
thanks london favorite city earth wishing wicked weekend emo_pos,2.831212915668174
thanks follows emo_pos,1.4531076318848617
follow amp follow u back emo_pos,1.762644965227542
thanks following need anything printed personalised gift wrap business get touch emo_pos,3.266312860849478
hi adrian parcel monday tuesday emo_pos pris,2.4602452633852114
back wz pattern amp buttonhole finishing designer friend famous client emo_pos,3.1202240195174986
get three half hour emo_pos,2.0524829860359577
p keep alive p p,1.3784740753191898
trial spm nice emo_pos,1.7729769734937484
happy birthdaayy dinoo,1.6734070699317485
cardio done steak go time cue photo p laptop putting thing together exciting,3.3971237350428067
fav ur amp u like guinea pig emo_pos lt,2.6097481018302986
live summer,1.4138240595993643
hi gt salamat sa mga nag.greet emo_pos really appreciated guise godbless yall emo_pos lt,3.5989848084277702
dear crush apple eye emo_pos,2.0651605146307817
ai nt bad emo_pos,1.790362571931869
thanks ga,1.3149638749700563
deserve fab work emo_pos good work charles workhard model,2.62625168714566
follow instagram,1.3423380576241368
done emo_pos,1.1800989384807306
ai nt early forrit wah happened tea bread done afang soup making semo next,3.685442806189669
one word p,1.400065816145193
brb going somewhere im forced go emo_pos,2.4584272199797867
check blog let know want see emo_pos lbloggers pbloggers recipe bookreview toddlerlife,3.260066123256477
done emo_pos,1.1800989384807306
doesnt go thats question emo_pos,2.0632405072458613
tato bulat,1.414213562373095
cause problem discussing thing know p,2.186357074749949
follow amp follow u back emo_pos,1.762644965227542
gosh true,1.405595218091766
sure thing emo_pos shared suggestion concerned team sure get back pretty soon,3.072674131352257
fback emo_pos,1.1756413257609415
know like dj snake performed vid con todayy emo_pos,2.8008485679293864
hi max filming gaza month back would love retweet think good enough emo_pos,3.3883106391899376
see logging game morning neutral always remember trip bb emo_pos,3.00000810418841
think need rest goodnight emo_pos xx,2.301880436215224
tried turning emo_pos,1.513517193172699
hi everyone love u emo_pos,1.8421975252702207
emo_pos,1.0
got video ready tomorrow sleep peacefully tonight goodnight everyone emo_pos,3.0252341769026763
thank emo_pos,1.2380590092427857
pc hotel emo_pos lt,1.7846130349291298
emo_pos legal age nt drink much really,2.4323584971337047
also want info sha nt ditching die vote tory emo_pos,2.9850077723842205
love u si emo_pos bajrangibhaijaanhighestweek1,1.7562273007768607
ah sokay andy thank youand emo_pos,2.241069447571463
please follow return soon follow emo_pos tuitutil,2.2576218078352643
aww cheer bud yeah would good see everyone hope well emo_pos x,3.1468847138612475
follow amp follow u back emo_pos,1.762644965227542
dont worry dear get used emo_pos,2.286203151126597
great got lot learn lot question,2.1540208913990204
look like lot fun hope many good takeaway today emo_pos,2.9808738426517163
smile make smile emo_pos,1.4018842536551508
fback emo_pos,1.1756413257609415
slept like baby last night instead waking every,2.7768639742147765
genial emo_pos,1.1269357505587643
fab competition emo_pos,1.5057790269098559
yosh emo_pos,1.1269357505587643
thank emo_pos,1.2380590092427857
know packing procrastinating much fun emo_pos plus need outfit sorting,2.9743080459558278
hi saw u follow thought u might like dark plz let u know u think emo_pos,3.3010925498812917
telling people kfc go buy kinda hot itunes emo_pos dedicatedfan,3.0075968605261494
nt daft teething trouble allowed emo_pos,2.242820357985313
huxley look cool basket good choice favourite shop emo_pos ben,2.9822676942594786
thank sent email emo_pos,1.789648716514185
gamer follow train follow retweet follow retweeted gain active follower emo_pos,2.799264847398895
happy birthday emo_pos,1.551623205687151
given kepler distance propose far away suitable name perhaps fan comment suggest alternative emo_pos,3.629021323471994
love using emo_pos,1.4868000199076543
made change final design hope like emo_pos,2.483673536778599
thanks retweet emo_pos,1.52240591584932
tgif happy friday emo_pos,1.799929920966199
stockholm see tonight emo_pos emo_pos,1.839532261135714
super,1.0
alright amp last winner emo_pos dm ur email,2.6701038000347617
thank emo_pos,1.2380590092427857
brilliant thanks advice emo_pos,1.7659150558433432
suite life zack cody emo_pos,2.0517022861092045
cat destroying back heel claw emo_pos,2.2502735716271456
fback emo_pos,1.1756413257609415
heard lot good thing movie definitely watch emo_pos,2.6752042751329816
follow amp follow u back emo_pos,1.762644965227542
q blonde see look box cheerio donut seed emo_pos,2.636361075427797
back emo_pos sorry many problem emo_pos,2.1276478562768464
thanks know cutest love emo_pos,1.9578912909943145
thanks emo_pos ffback,1.4349843794843178
please put spotify please emo_pos,1.786182420025292
got fridayfeeling vc career team today emo_pos new job share,2.9925882678670632
goodnight fuck emo_pos,1.5246200189665668
done emo_pos,1.1800989384807306
see tonight tgp1 test race emo_pos,2.2583127736763893
u loner side please emo_pos,1.7989625932586921
hey follow back average joe love bluejays emo_pos,2.565020383944949
vinylbear ice cream made ready party emo_pos,2.4908625958240096
ff best pal amp furbaby luff amp hug weekend emo_pos x,2.823572249231641
glad hear dan mega excited retail launch emo_pos nt forget look u boot whsmith,3.4457355830469973
ps3 still good say keep use keeping though choice emo_pos,3.0006794735656386
still nice right emo_pos emo_pos emo_pos,1.9690857279130232
shannon woohoo emo_pos,1.5066430458908768
haha got dont worry,1.988854023161677
awesome okay na,1.731088038650249
two week closing day redecorate expect something little different ready second birthday emo_pos,3.444688131926397
thanks bob sure pas ellie mairi emo_pos,2.439017663169705
pain workout love pain impairs getting ugghh dam fuck day shit getting dun emo_pos,3.1527723185759213
thanks follow emo_pos soap perfect eczema sufferer,2.398189651973388
r back emo_pos,1.2272895142468492
yay mega excited retail launch great know feel emo_pos,2.830932098968805
aww congrats emo_pos,1.530056178195134
followed ndee emo_pos,1.5066430458908768
pleasure always emo_pos,1.526238622508206
publilius syrus fear death dreaded death emo_pos,2.1851245583854944
look u little shit emo_pos fell asleep amp woke amp thought u asleep emo_pos plus earlier emo_pos fuk u dude,3.4301294375848297
check people wan na unblock everyone p,2.4107339060243587
hi would like concert let know city country start working thanks emo_pos,3.3315220462618167
need manually tweak php yeah emo_pos,2.2611349704900285
would cool fall asleep phone oomf emo_pos,2.477607186011073
thank much pippa emo_pos,1.7479886789690882
wait year soon emo_pos get go trip like hschool year,2.720832319237709
amen emo_pos wsalelove,1.5095942513897551
bus girl us long cardi almost everyday everytime see u emo_pos cute smile,3.300579878653369
great shot safe trip back hk love place emo_pos,2.7898521991550367
program acorn originally way since c64 apart cpu considerably advanced emo_pos,3.1848280515778633
onair james bay hold back river emo_pos,2.462567141743436
follow amp follow u back emo_pos,1.762644965227542
happiness seeing photo rescue mutt twitter emo_pos,2.4891664501213304
absolutely waiting day emo_pos,1.7879494911024332
fback emo_pos,1.1756413257609415
hi emo_pos wondered sent order number could confirm delivery definitely set tomorrow,3.3163885879354886
okay love ask emo_pos,1.8071035491387184
yes switched back emo_pos lap optimized window lu,2.63498720147285
omg tweetofthedecade pa,1.7227011798810083
final grade class emo_pos,1.8065091325453264
happiest friday great weekend,1.937386677621577
thank see later emo_pos,1.7975486351909238
bbmme someone add bbm pin okayy emo_pos bbmme bbmpin addmeonbbm add bbm bbmme bbmpin addme mi pin,2.901472743693357
today ff emo_pos,1.54855048712063
tell better normal menu emo_pos,2.049779330145237
enjoy emo_pos,1.1877003590325497
year ago married first love best friend thanks amazing year glenn love wife emo_pos,3.223806267754281
whats ur height emo_pos,1.794019575907536
ha ha love thank emo_pos exciting plan tgif,2.2812915200428043
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
fab job emo_pos,1.521683061209974
sculptor pillar available store good thing released store emo_pos ti5 dota2,2.9103047815358045
follow amp follow u back emo_pos,1.762644965227542
thanks follows emo_pos,1.4531076318848617
awesome find twitter image mention give u nudge spot tasty plant pic emo_pos,3.3199939254926227
enjoy short hilly cycle last day england trip scotlandismassive emo_pos,2.9818925812425285
thanks amazing come meet emo_pos,2.0574013493223
thank gen miss,1.673324098402601
starsquad get follow please vikk fna emo_pos,2.407177954165544
mombasa feel like emo_pos tukutanemombasa karibumombasa,2.2359151284764174
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
thanks emo_pos,1.2651372398130718
hello hanbin seems first time talk,2.40153332125577
fback emo_pos,1.1756413257609415
im giving u something u deserve take emo_pos,2.2866216845689404
certainly emo_pos,1.1407503487091226
goosnight everyone love u emo_pos,1.7468196923358383
cheer emo_pos cause haha maybe might let one day emo_pos thanks kindly,3.1841795601264584
ha ha sound familiar emo_pos,1.7068686516358589
pleasure emo_pos,1.1552186320479825
jealous bestfriend close emo_pos,1.8060562772175937
waking sound rain hitting tent emo_pos yay,2.495271670146478
yea want cozy warm bed back x thx dear may work day chilled short emo_pos,3.567694208592953
follow amp follow u back emo_pos,1.762644965227542
phenomenal bro would love collab friend asap emo_pos,2.6259259569410056
mom girl gave birth emo_pos,2.052290869751808
yay new vid,1.7023604902005605
see friend emo_pos,1.5520766069553689
behaves like monster nt emo_pos,1.970148529964765
spree atm emo_pos,1.5128175243358049
tank outstanding thankyou every single donation got u h,2.613743869346232
ready contestkiduniya emo_pos,1.5075520771818107
hope thanks mfundo emo_pos,1.7197026902798926
cheer oche hun emo_pos xx,2.045268666533493
inner nerd shall tamed insidious logic,2.4481835588003484
omg math channel continues like doubt get sub sub video come emo_pos,2.9164580409609533
forgiven wonderfuls mannerfuls nt emo_pos,2.0082450368739955
yhoo ngi happy today nothing ruin mood hey emo_pos emo_pos emo_pos,2.8904481580021706
follow amp follow u back emo_pos,1.762644965227542
fback emo_pos,1.1756413257609415
hi would like concert let know city country start working thanks emo_pos,3.3315220462618167
always pushing limit hey obakeng emo_pos,2.254351384744724
would nt love big juicy selfies emo_pos,2.4406981643059997
haha nothing stop goat,1.9780215237513128
morning emo_pos,1.198099229737217
looking good guy emo_pos,1.8357431909927104
haha alhamdullilah everything good im need talk emo_pos,2.6529253508358166
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
good morning happy friday emo_pos thought quickly say hello little pebble engrossed bing,3.4037224518478477
gorgeous fun yall emo_pos,1.8102156624934969
screaming happy bday fav boy whole wide world love emo_pos big,3.1415544322972275
stats week arrived new follower unfollowers emo_pos via,2.718813618070244
really happy today wat u done u muahh emo_pos may god bless u emo_pos,3.0184145479176285
pausetime always nice emo_pos,1.7760712645739352
seeing car drifting around corner looking bit loose emo_pos,2.856867048462063
appreciate recent retweets great friday emo_pos,2.261336178240137
nt pay end campaign kickstarter emo_pos,2.2507298037445485
follow amp follow u back emo_pos,1.762644965227542
thanks sharing article emo_pos,1.7780214322473096
absolute cutie congratulation emo_pos,1.8109824182475776
hi jenna emo_pos ask bellybutton innie outie,2.45288870102184
emo_pos havent vacation month xd,2.069587434563839
hi sarah delish range online emo_pos supermarket looking,2.642813959084939
congrats joselito amp freya nth time emo_pos latepost lupet mo eric,3.138229895182237
askaman emo_pos,1.1269357505587643
really helpful emo_pos alternatively give u call help mka,2.6643201811564317
u r smart real life u act smart webz emo_pos,2.138098799583345
oh great emo_pos,1.551305313122801
contestkiduniya hope win emo_pos,1.7854288527113322
oops well least realise doesnt work anymore emo_pos,2.663384067045892
v cute carmel thanks great work emo_pos,2.2185727527103003
big boy make decision emo_pos,2.0584091162614606
thanks,1.0
follow amp follow u back emo_pos,1.762644965227542
think amp matt ever get back together stay friend emo_pos,2.9965385209411783
see later emo_pos,1.5100906640533314
probs emo_pos ill message xx,2.057532080410043
honestly idea thing could explain emo_pos,2.271851136796048
throwback emo_pos,1.1371220674284137
love relationship emo_pos,1.4627585359382895
pick please employer emo_pos,1.8025200678616424
alright sleep well emo_pos,1.8108545623664791
cute account emo_pos,1.5289075383521797
dear please ask paperboy keep paper rain today special issue emo_pos,3.165420355339843
thank honest needed reassured bit please enjoy game know emo_pos happy friday,3.271962143436328
wan na follow personal bye guy emo_pos,2.447709609207606
problem want suppose happen friday friday always win tgif emo_pos,2.8308335433757845
fback emo_pos,1.1756413257609415
thought mubank lol dongwoo unexpected tweet,2.4110419073192406
bright weather today hope london hot tommorow ca nt wait go tommorow,3.0117360796816097
feel better emo_pos,1.5386003544411222
lot fun emo_pos newyork magic loll,2.2478619877407593
first person make twinx cry year old emo_pos,2.6731039739368443
find path firmansyahbl emo_pos,1.7976463514432184
super,1.0
sunday morning stream also birthday stream follow usual birthday procedure play grim fandango,3.1477987384442683
sometimes ordinary thing made extraordinary right people emo_pos,2.656856729018393
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
bos birmingham oracle samosa emo_pos,2.0638979201359318
need find boy love fireball much emo_pos,2.450667504518714
shoe store serf sushi shop shoeshi shop ok idea change world emo_pos,3.0702956307207514
look pretty nice emo_pos love flat look,2.190025532749396
nt forget emo_pos,1.5131031412500466
emo_pos love lymond philippa someone bit like philippa novel like,2.448283095337292
selfie tara thanks another great event happyfriday ff emo_pos,2.798999336054208
follow amp follow u back emo_pos,1.762644965227542
aur han imran khan still younger many emo_pos,2.6764346730873387
aww thanks guy wishing wicked weekend emo_pos travel safe x,2.829719042613379
thank emo_pos,1.2380590092427857
welcome twitter world agaain sir emo_pos,2.278601978485012
doli siregar retweeted tweet gt many thanks cheer ninh emo_pos inspire,3.1281204768089848
welcometweet thanks following emo_pos via,2.007882367061525
emo_pos shoe box size shop gem make geekiest geek cry wallet,3.182296922377664
turning fair meant lot people came emo_pos,2.4745682994275686
early bird gone already da nice emo_pos,2.48584742886536
request medium person covering rally please rotate camera emo_pos,2.8459718913964585
omg suck least see one direction emo_pos,2.4669398181297053
driving tomorrow still wanted come emo_pos,2.2890978987496853
fback emo_pos,1.1756413257609415
eek got go red suitcase beijing china festival science come emo_pos,3.1590836757394336
visit blog thanks,1.6870859123817172
awesome emo_pos,1.1783804127710722
twitter meni tebrik etdi emo_pos congratulation follower,2.4676407810994143
tomorrow back school,1.7041693838433218
someone bring amp sunshine bob love forever emo_pos,2.636785008159651
rod tame embracing inner actor aplomb emo_pos congratulation mate,2.8693166921141837
nt matter pay bill always foreveralone,2.388521614813348
last day work time real summer job school start three week mysummer happy,3.5319491681656725
happyfriday anything related needed help give u call emo_pos,2.6842330110700647
hahahaha way p must wear ah school uniform,2.6250544438479557
thank evil emo_pos,1.4460234438466997
oww choo chweet love u emo_pos,2.00146787521348
test emo_pos,1.1438570318201535
bless emo_pos shorthaired one look lot like oscar emo_pos,2.6524630590179363
every dog day emo_pos ca nt stress enough,2.648355367528377
thank omg realized video aww cute congrats,2.609081105433249
worth fifth harmony nt judge emo_pos,2.244421290217552
kik denerivery506 kik kiksexting facetime kikmenow talk housemusic kikkomansabor emo_pos,2.775298224667363
nt look like killer emo_pos henessydiaries,2.1966748061793044
glad enjoyed journey nice day emo_pos,2.2538499030366803
band great thank coming lovely see emo_pos,2.4444742047915318
someone plz convo w bc never sleep emo_pos,2.496477056847291
took hour,1.408647998953751
vault expanding,1.414213562373095
well mean ur vinny know emo_pos u dont money hahahahaha repay ur debt,3.1080644988513235
keep smiling life beautiful thing much smile emo_pos,2.7032914637304817
evet emo_pos,1.1269357505587643
agree emo_pos phone wifi lifestyle qatarday,2.2838695310404398
always welcome dear emo_pos good afternoon emo_pos,2.339054563021881
emo_pos stay perfect girly,1.8010242190327008
fback emo_pos,1.1756413257609415
follow amp follow u back emo_pos,1.762644965227542
brilliant said india nt innovate thank introducing emo_pos,2.6223607178805795
follow facebook emo_pos,1.470768822320263
yes course lovely talked volunteering maybe even time getting job emo_pos,3.1574086653470776
done emo_pos,1.1800989384807306
saran drama genre romance comedy emo_pos,2.2932459435148007
looking fun snapchat leanneriner19 snapchat kiksexting porno selfies l4l weloveyounamjoon kiksexting emo_pos,2.869935059913804
nt worry r still emo_pos,1.8135164953930696
homey emo_pos,1.1269357505587643
absolutely amazing time kenya emotional roller coaster experience glad emo_pos,2.9922367467730897
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
make happy emo_pos,1.5583437845720014
thank emo_pos,1.2380590092427857
funny aspect najam sethi confession ad still,2.6213639028493105
happy birthday pricelessantique takesonetoknowone emo_pos,2.0055890919266868
hey working emo_pos,1.5439510140829011
need extra ucount point make worth tweet fun emo_pos,2.8437595538383187
okay ji emo_pos,1.4955487965637326
hello emo_pos get youth job opportunity follow gt gt,2.555860437083276
love book big credit turkish literature favourite book name red emo_pos,2.9043827190971037
knew give crap lol need burn p,2.4041923002617027
hi hope great time full happiness emo_pos love,2.6646491410905955
love emo_pos,1.2447133319073662
trusting favourite airline deliver always emo_posemo_pos good luck,2.76652731592148
could fun sexy girl two sexy girl emo_pos,2.105871390118093
ah thank reason right emo_pos,2.053309978116908
follow amp follow u back emo_pos,1.762644965227542
hello emo_pos playing yello race,2.048014770867898
gail emo_pos,1.1269357505587643
hello emo_pos xx,1.5480343301458857
cool emo_pos,1.1756413257609415
thank much kind word sure pas team emo_pos,2.680612432881414
nice connect yael emo_pos,1.782464585597891
first driving lesson month let see still shit emo_pos,2.832932596081473
en mi manos holding hand emo_pos,2.293064069333985
true emo_pos,1.1617323187628157
manager job tell friend two prettiest girl emo_pos emo_pos emo_pos emo_pos emo_pos emo_pos emo_pos,2.7898247194114782
thank wonderful reader like rose make worthwhile lovely weekend emo_pos,2.973078083974793
fback emo_pos,1.1756413257609415
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
u cant change people feel u dnt try live ur life happy emo_pos,3.1748999560210733
said ideal type weekly idol make love pose gt lt tell meet nt worry emo_pos,3.6887855366758386
thanks going take time create shortlist emo_pos much appreciated,2.79627377284452
great part awesome dominion family emo_pos,2.2694788368633563
really excited picnic tmrw emo_pos,2.046822573050213
nobody emo_pos like emo_pos emo_pos,1.6154204493544009
jummamubarak every one emo_pos take shower wear good shalwarkameez itter offer jummaprayer,3.2883174421497965
back camera af point display enabled company car emo_pos,2.839500230154976
follow amp follow u back emo_pos,1.762644965227542
breaking new emo_pos,1.4763942419585112
woot cool peep emo_pos,1.8010192506591889
hey tweeps join flipkartfashionfriday folow win emo_pos,2.4774925962499865
ohh got p,1.3938112654153159
teaser upcoming airecs release acid mouse ep august including red robin amp rough control remixes emo_pos,3.874093129511404
mypapamypride ourdaughtersourpride love n encourage changing life everyone emo_pos,2.625516316126957
happy friday thanks recent rts amp faves emo_pos,2.5862247975862784
toss lady emo_pos,1.5066430458908768
emo_pos,1.0
look library book store first anyway emo_pos,2.4893630459129064
mr2 climbed give cuddle emo_pos,2.0434742166990145
jilla decent opening amp review emo_pos,2.2500426877397715
headlining emo_pos,1.1269357505587643
jumma mubarik emo_pos stay happy blessed emo_pos,2.30340793756505
spent half hour total this.emo_pos,2.281698950246639
great news congratz guy emo_pos,2.0254514078795625
good night emo_pos,1.5528336590886642
atleast honest still get bitch tho emo_pos,2.4638470123212937
thanks contribution kind comment emo_pos,2.0027437471519134
earth yuppiiee emo_pos alienthought happyalien,2.060806778809998
like emo_pos,1.2341896065310132
follow amp follow u back emo_pos,1.762644965227542
love tell every crowd loudest loudest fan world nt emo_pos x,2.5408867528362213
ah memory emo_pos,1.5138715670997998
hi gary particular attraction mind travel date pas q onto supprt team emo_pos thanks ellie,3.5614627577571802
fback emo_pos,1.1756413257609415
call savage god p,1.7144789951196793
junior p,1.0
thanks emo_pos,1.2651372398130718
cleanse scam ridden body vyapam going renamed idea,2.794430751325649
pleased hear emo_pos sarah,1.8095269268349081
hello hello emo_pos wave couch,1.7875243274775732
